zpid,city,streetAddress,zipcode,description,latitude,longitude,propertyTaxRate,garageSpaces,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,homeType,parkingSpaces,yearBuilt,latestPrice,numPriceChanges,latest_saledate,latest_salemonth,latest_saleyear,latestPriceSource,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,homeImage
29325082,austin,908 Bluebonnet Ln,78704,"This is the quintessential '50s stone ranch that mid-century enthusiasts dream about. Situated on a sprawling .37 acre lot in the heart of the original South Lund Park section of the Zilker neighborhood, this home has been lovingly cared for and thoughtfully updated over the years. It's the embodiment of ""good bones."" A home with this much authentic mid-century character, combined with a perfectly functional floor plan, is nearly impossible to find. The split floor plan features a luxurious true master suite with walk-in closet, separate tub and shower and easy access to the oversized utility room. The great room features a wall of windows that open up to a heated pool and deck, perched above the gardens and shaded by a glorious Live Oak. Opportunities like this one don't come along often! With many surrounding homes priced over $2M, even modest upgrades could yield big returns. With all of the essential elements in place, this home is waiting for you to come and make it your dream.",30.26008797,-97.76953888,1.98,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,4,1956,1249000,2,1/5/2019,1,2019,Agent Provided,37,0,3,3,0,0,0,0,0,16117.2,2799,1,0,1,1,1.033333333,6.666666667,1226,16,3,4,1,29325082_ed046b7f03c1fa09882bace2d4f666bb-p_f.jpg
119625069,austin,905 Columbus St,78704,"Custom Bouldin home on quiet tree lined street. *High walkability, prime location*. Blocks from Barton Springs, South Congress, etc. Walk to Zilker, ACL and more! Outdoor access to guest quarters. 21 foot ceiling in foyer. Automatic pool cover, outdoor kitchen, custom window coverings, built in speakers throughout, Bosch appliances, wine bar, 7x7 foot island slab, 3 zone AC, tankless water heaters and foam insulation. No detail left undone. Perfect for entertaining.",30.25447273,-97.75653076,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2013,1250000,3,11/17/2018,11,2018,Agent Provided,25,0,1,2,0,0,0,0,0,5488,2349,1,0,1,1,0.8666666667,5,889,13,4,4,2,119625069_92d03ab5020d4935ab7b26520459d98a-p_f.jpg
29324055,austin,1700 Dywer Ave,78704,"UNDER CONSTRUCTION! Contemporary energy efficient home on quiet street in Zilker. First floor features master suite, 2nd bedroom & office/flex room; 2nd Floor w/ 2 bedrooms/2 full baths. Kitchen w/ top of the line Jenn-Air appliances including sub-zero type refrigerator, 6 burner stove, drawer microwave; custom cabinetry, Silestone counters, LED recessed lighting, built-in bar at island, walk-in pantry. Standing seam metal roof, Anderson windows, Tankless water heater.  Expected completion: end of April",30.25611877,-97.76707458,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2018,1395000,4,11/16/2018,11,2018,Agent Provided,39,0,5,2,0,0,0,0,0,8102,3015,1,0,1,1,1.166666667,6.666666667,1226,16,5,4,2,29324055_0ca5341ed7076ad48ad5a4c30080b268-p_f.jpg
29474769,austin,2306 Westoak Dr,78704,"Charming Barton Hills home with bright open floor plan. 3 bedrooms, 2 baths with a large utility room. 420 square foot car-port. Spacious yard. Just a short distance from downtown. Walk or bike to many local establishments, Barton Springs, hike/bike trail, Broken Spoke and many other restaurants and venues.",30.24270058,-97.78504181,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1955,539000,3,4/10/2018,4,2018,Agent Provided,24,0,8,2,0,0,0,0,0,8581,1439,1,0,1,1,1.9,6,1195,16,2,3,1,29474769_6e69e06dc82a981143b0dad162c0a47f-p_f.jpg
29473056,austin,2102 Montclaire St,78704,"2102 Montclaire St, Austin, TX 78704 is a single family home that contains 800 sq ft and was built in 1946. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $759,261. The Rent Zestimate for this home is $2,295/mo. ",30.24824715,-97.77886963,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1946,750000,2,12/28/2020,12,2020,Broker Provided,37,0,4,1,0,1,0,0,0,6969,800,1,0,1,1,1.533333333,6.666666667,1226,16,2,3,1,29473056_a51d8d7cc3719db2689e8958a42bbafd-p_f.jpg
29475258,austin,1911 Larchmont Dr,78704,"1911 Larchmont Dr, Austin, TX 78704 is a single family home that contains 1,479 sq ft and was built in 1969. It contains 4 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $633,006. The Rent Zestimate for this home is $2,600/mo. ",30.23805809,-97.78258514,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1969,585000,6,7/8/2020,7,2020,Broker Provided,34,0,2,2,0,0,0,0,0,8712,1479,1,0,1,1,2.033333333,4,803,12,2,4,1,29475258_076a1af2722ec2039fa899d1b9fa0c7b-p_f.jpg
2083394421,austin,2905 S 4th St,78704,"Stunning modern luxury build in '04 with endless design features and high-end upgrades and downtown views! Kitchen features quartz counters with enormous island, open to family/dining room with floor to ceiling windows and sliders opening to multiple patios. Large 1st floor wraparound exterior deck great for entertaining! All 3 bedrooms are complete with en-suite bathrooms and private decks, with additional 4th deck at 2nd story landing. Third story deck has downtown views! Fenced front and back yards.",30.23739433,-97.7662735,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,2016,849900,1,9/16/2019,9,2019,Broker Provided,29,0,5,1,1,0,0,0,0,4704,2213,1,0,1,1,0.9666666667,4,861,12,4,3,3,2083394421_9fbf504ad2c55307941a33c5f72ff242-p_f.jpg
29325046,austin,1115 Bluebonnet Ln,78704,"**Offer deadline Sunday 10/6 at 5pm** Rare find in Zilker, move-in ready A.D. Stenger designed mid-century modern home. This single story home features 3 bedrooms, 2 baths, vaulted ceilings, original stone fireplace + stove, bonus room can be office or 4th bedroom. Best location in Zilker on a quiet cul-de-sac street, walk to Barton Springs, Zilker park, Hike & Bike Trail, Greenbelt, SOLA shops + restaurants. Live in the hottest neighborhood in 78704 in a MCM home for a great price. Go today!",30.2578373,-97.77028656,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,1962,799000,4,10/23/2019,10,2019,Broker Provided,36,0,6,3,0,0,0,1,0,8102,1651,1,0,1,1,1.066666667,6.666666667,1226,16,2,3,1,29325046_f75ac9461a55876dbaaa5352614b79f3-p_f.jpg
2138036757,austin,1505 Waterloo Trl UNIT A,78704,"Adorable, updated 1/2 duplex/condo unit. High-end cherry wood flooring, updated kitchen and baths, private backyard, multiple outdoor decks, storage space, walk-in pantry, and a garage with new garage door! Walk to South Lamar businesses and entertainment. This area feeds into sought-after Zilker schools. Great rental potential. Great investment. Ready for immediate move-in.",30.24058723,-97.77392578,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Condo,0,1982,319000,1,10/30/2018,10,2018,Agent Provided,27,0,2,1,0,0,0,0,0,7100,1101,1,0,1,1,1.9,6.666666667,1226,16,2,2,2,2138036757_badb53f83f0a76186924c02380d19b29-p_f.jpg
29324030,austin,1304 Oxford Ave,78704,"Pool home in Zilker Park! Contemporary design by Paradisa Homes features a wide open floor plan, flooded with natural light. The 2nd level master suite overlooks the pool and hot tub. Spa-like master bath which includes soaker tub and oversized walk-in shower surrounded by Carrera marble. Gourmet chef's kitchen with Thermador appliances, quartz counters, under cabinet LED lighting and pot filler with SubZero built-in fridge. 42"" Durango steel front door and 12ft Fleetwood rear slider and surround sound.",30.25564766,-97.76754761,1.98,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Single Family,2,2017,1300000,2,2/23/2018,2,2018,Agent Provided,38,0,4,2,0,0,0,0,0,6751,2513,1,0,1,1,1.166666667,6.666666667,1226,16,3,4,2,29324030_9dd24e59c8575d85ba1561c9e70d7c1d-p_f.jpg
29475255,austin,3605 Manchaca Rd,78704,"3605 Manchaca Rd, Austin, TX 78704 is a single family home that contains 2,422 sq ft and was built in 1952. It contains 4 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $1,559,579. The Rent Zestimate for this home is $1,800/mo. ",30.23739624,-97.78259277,1.98,3,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,3,1952,799000,13,4/17/2019,4,2019,Broker Provided,1,0,1,3,0,0,0,0,0,30492,2422,1,0,1,1,2.033333333,4,803,12,3,4,2,29475255_6616d42fde7c785e33d443d2a6f4e272-p_f.jpg
29473461,austin,1113 W Oltorf St,78704,"Beautiful home with wrap around driveway in sought after 78704. Minutes from Downtown! Extensive landscaping upgrades. In law plan with gorgeous wood flooring throughout. Great kitchen/dining flow featuring granite counters, stainless steel appliances, and a center island. Master bedroom has large windows and double doors to the fantastic back yard space along with a unique fully tiled walk in shower. Back yard oasis has a covered patio and fire pit! This property has endless character and is a must see!",30.24444771,-97.76656342,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,1955,450000,4,3/31/2018,3,2018,Agent Provided,32,0,4,2,0,0,0,0,0,7448,1577,1,0,1,1,1.1,4,861,12,2,2,1,29473461_1040ba2f7f9acea7b0dbbbd25a589049-p_f.jpg
29474752,austin,1502 Bridgeway Dr #2,78704,"Cute 2 bedroom condo close to downtown, Barton Springs and Zilker Park. Open floor plan with vaulted ceilings and stained concrete flooring in the living area. One bedroom on main level with laundry/bath combo. Master and a small loft area upstairs. Adorable enclosed yard with finished deck patio, perfect for entertaining. Community pool and landscaping provided. On culdesac; no through traffic! One car carport.",30.24234772,-97.77290344,1.98,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Condo,1,1982,335000,1,2/24/2020,2,2020,Agent Provided,38,0,8,2,2,0,0,0,0,4120,1119,1,0,1,1,1.8,6.666666667,1226,16,2,2,2,29474752_5e377a44959a4c2c8bda6b91917d4097-p_f.jpg
29475249,austin,3403 Aldwyche Dr,78704,"3403 Aldwyche Dr, Austin, TX 78704 is a single family home that contains 1,719 sq ft and was built in 1968. It contains 4 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $663,289. The Rent Zestimate for this home is $3,150/mo. ",30.23756981,-97.77947998,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1968,584500,2,12/12/2018,12,2018,Agent Provided,25,0,3,1,0,0,0,0,0,9060,1719,1,0,1,1,2.133333333,6.666666667,1226,16,2,4,1,29475249_3caf919525265171e408c6a24191fd04-p_f.jpg
29323923,austin,1001 Kinney Ave,78704,"1001 Kinney Ave, Austin, TX 78704 is a single family home that contains 2,670 sq ft and was built in 2007. It contains 4 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $1,061,826. The Rent Zestimate for this home is $4,950/mo. ",30.25746918,-97.76462555,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2007,875000,5,6/28/2018,6,2018,Agent Provided,36,0,7,4,0,0,0,0,0,5532,2670,1,0,1,1,1.2,6.666666667,1226,16,3,4,2,29323923_a9af0ae374ad1c9c202c970c3e6587b1-p_f.jpg
2081724917,austin,2414 Forest Ave,78704,"Extremely well built custom Modern FH in the heart of 78704. Built and curated by 369 Development, Lucas Home Construction, Prospect Architecture, and SLIC interior design. Finish out has: European white oak floors, Anderson windows, wifi sprinkler/drip system, metal work & landscaping. Private yard, one car garage, large bdrms w/ separate baths and powder bath on the first floor. Great neighborhood and walkability! Tenant lease has 1yr left @ $3000/mon. Tenant(s) lease has 1yr left @ $3000/mon. Current tenants are flexible if new owner would like to occupy.",30.23966217,-97.75725555,1.98,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Single Family,2,2019,599000,2,11/6/2020,11,2020,Agent Provided,60,0,2,3,0,0,0,0,0,6795,1007,1,0,1,1,0.6333333333,4,861,12,3,2,1,2081724917_5e362b5a67bbf71570d301ff0821de96-p_f.jpg
83823747,austin,2913 Corbin Ln,78704,"2913 Corbin Ln, Austin, TX 78704 is a single family home that contains 1,538 sq ft and was built in 2009. It contains 2 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $569,928. The Rent Zestimate for this home is $2,700/mo. ",30.2384491,-97.77231598,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,2009,479900,1,8/26/2019,8,2019,Broker Provided,1,0,5,1,2,2,0,0,0,4356,1538,1,0,1,1,1.266666667,4,861,12,3,2,2,83823747_2da283ae5c1aa5b586a71025d21c83ab-p_f.jpg
29322027,austin,912 W Gibson St,78704,"With a complete remodel in 2014, this custom home is located in one of the hottest, family oriented, neighborhoods in Austin. Perfectly situated in Bouldin Creek, you are within walking distance to the best of Austin, including Auditorium Shores, Alliance Children's Garden, Zilker Park, Downtown, SOCO, South Lamar, and so much more!

You'll instantly feel at ease when you enter this home, with its great natural lighting and open floor plan. The first floor seamlessly flows from the main living room into the kitchen  and dining room with views of the luxury backyard throughout. In addition, the first floor also has an office/4th bedroom, a wine bar, and full bath. On the second floor you will find the Master bedroom w/ vaulted ceiling, Master bath, and two additional bedrooms with a Jack and Jill full bath.

Detached from the Main House, the Studio Pool House is perfect for visiting guests, entertaining, or just to get away, relax, and enjoy your backyard year round. Designed for functionality, the additional 352 sqft, has a full bath, kitchenette, murphy bed, and climate controlled with a Mitsubishi mini-split. 

Additional features to this home include a 13k gallon pool w/ sun deck. Custom Tree house. Zero maintenance backyard w/ recently installed artificial turf. Hardwired security/camera system throughout house and studio. Ipe porch on Main House and Pool Studio. Back Alley Access. 

Becker Elementary 0.3 mi
South 1st St. (Sway, Elizabeth St. Cafe, Lenoir, etc.) 0.3 mi
Austin Public Library 0.5 mi
Alliance Children's Garden 0.7 mi
Long/Palmer Center 0.7 mi
South Congress Shopping/Eating 0.7 mi
Zach Theatre 0.8 mi
Austin Beer Garden Brewing Co. 1.0 mi
Trader Joe's (Seaholm - Downtown) 1.3 mi
Barton Springs/Zilker Park - ACL Festival 1.4 mi",30.2536869,-97.75814819,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1935,1750000,2,11/30/2020,11,2020,Agent Provided,145,0,0,2,2,2,0,0,0,5963,2338,1,0,1,1,0.8333333333,5,889,13,3,3,2,29322027_156764dfeb08c7220e0e64a6bd1ad5a0-p_f.jpg
29475246,austin,1803 Larchmont Dr,78704,"Open floorplan 3/2 house in a super-friendly, safe, shady neighborhood with quick access to downtown and highways. All streets in neighborhood are dead ends, very little traffic, safe for kids and pets.

Walking distance to numerous restaurants, a sports bar, and the Broken Spoke.

The house has a deluxe gourmet kitchen with gas range, skylights and breakfast bar. Dining room opens to sun porch. Living room has working fireplace and high end wood floor. Bonus room/office. Master suite has remodeled deluxe bathroom with marble shower, walk in closet, and second closet. Second bathroom is also recently fully remodeled. Over 300 square foot dramatic sun porch not included in square footage, great for entertaining, mostly enclosed, screened, unheated. Two car garage with workshop space. Washer/dryer included (gas dryer). On demand water heater.   Google fiber Gigabit internet installed.

Small dogs considered if they won't scratch the floors. Yard is fully fenced.   There is a cat door installed.

Tenant pays all utilities.",30.23724747,-97.78035736,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1964,588000,1,5/9/2019,5,2019,Broker Provided,1,0,3,2,0,0,0,0,0,9147,1561,1,0,1,1,2.166666667,6.666666667,1226,16,2,3,1,29475246_c1558db4c97fb888d520f9771685a026-p_f.jpg
29324026,austin,1303 Garner Ave,78704,"Live on Zilker's cherished Garner Ave! Built in 1942 & expanded in 1996, this multi-level home is spacious with tons of natural light, original hardwoods, new carpet, 2 living areas with a cathedral ceiling & fireplace in back den, large home office with french doors, new balcony off primary bedroom, large trees & backyard deck. Excellent schools! Close to everything! This character-rich, family home has room for upgrades, yet move-in ready for under $1mil! Come take a look! This one won't last.",30.25595474,-97.76784515,1.98,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,3,1942,925000,2,10/22/2020,10,2020,Broker Provided,80,0,6,2,1,1,0,2,0,6847,2312,1,0,1,1,1.166666667,6.666666667,1226,16,3,3,2,29324026_5761fa38154aa084fd8ad91d7c33f9e7-p_f.jpg
29474908,austin,2421 Wilson St,78704,"Who wants to live in 78704 without breaking the bank? This unique property offers a lovely central Austin location combined with huge opportunities! There are two houses on this property. The main house is a 3BR/1B and the back house is a spacious 2BR/1B. Live in one and use the other as a short-term rental/guest house. Both need significant updating. Recent survey available. Easy access to Gillis Park, S. Austin Tennis Center and SOCO neighborhood with its restaurants, bars, shopping and entertainment.",30.23931313,-97.75759125,1.98,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Family,0,1984,520000,3,2/22/2019,2,2019,Broker Provided,1,0,0,1,0,0,0,0,0,6534,2200,1,0,1,1,0.7,4,861,12,1,3,1,29474908_379422560b0f2b29ae1c9c852c9c3cc7-p_f.jpg
29322242,austin,1718 Valeria St,78704,"Cozy Bungalow, bright & airy, great private yard & decks, 4th bedroom/studio has own entrance, perfect for live work or convert back to garage effeciency apt. Home is also for lease $2,400 a month. 

Neighborhood Description

Way cool Zilker neighborhood, easy access to elem school, shopping, restaraunts off of S. Lamar",30.25114822,-97.771492,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,2020,699000,8,5/27/2020,5,2020,Agent Provided,2,0,1,2,0,0,0,0,0,7753,1096,1,0,1,1,1.266666667,6.666666667,1226,16,3,2,1,29322242_eba9679f48f73d0c591828402b9e4bbe-p_f.jpg
